zip,temp-sun-6,condition-sun-6,temp-mon-9,condition-mon-9,temp-mon-12,condition-mon-12,temp-mon-3,condition-mon-3,temp-mon-6,condition-mon-6,temp-tues-9,condition-tues-9,temp-tues-12,condition-tues-12,temp-tues-3,condition-tues-3,temp-tues-6,condition-tues-6
33463,77,Mostly Cloudy,79,Mostly Cloudy,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,75,Partly Cloudy
33464,77,Mostly Cloudy,79,Overcast,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,75,Mostly Cloudy
33465,77,Mostly Cloudy,79,Overcast,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,75,Mostly Cloudy
33466,77,Mostly Cloudy,79,Overcast,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,75,Mostly Cloudy
33467,76,Mostly Cloudy,79,Chance of Rain,78,Overcast,75,Overcast,76,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,74,Partly Cloudy
33468,78,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,77,Mostly Cloudy,77,Overcast,80,Mostly Cloudy,79,Partly Cloudy,76,Mostly Cloudy
33469,78,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,77,Mostly Cloudy,77,Overcast,80,Mostly Cloudy,79,Partly Cloudy,76,Mostly Cloudy
33470,76,Mostly Cloudy,80,Mostly Cloudy,78,Overcast,75,Overcast,75,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,74,Partly Cloudy
33471,74,Partly Cloudy,79,Mostly Cloudy,78,Mostly Cloudy,73,Mostly Cloudy,73,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,73,Partly Cloudy
33474,77,Mostly Cloudy,79,Overcast,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Partly Cloudy,78,Partly Cloudy,75,Partly Cloudy
33475,78,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,77,Mostly Cloudy,76,Overcast,80,Mostly Cloudy,79,Partly Cloudy,76,Mostly Cloudy
33476,75,Partly Cloudy,79,Mostly Cloudy,78,Mostly Cloudy,73,Mostly Cloudy,73,Mostly Cloudy,78,Mostly Cloudy,77,Partly Cloudy,72,Partly Cloudy
33477,78,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,77,Mostly Cloudy,77,Overcast,79,Mostly Cloudy,79,Mostly Cloudy,76,Mostly Cloudy
33478,77,Mostly Cloudy,80,Mostly Cloudy,79,Mostly Cloudy,75,Mostly Cloudy,76,Overcast,79,Mostly Cloudy,78,Partly Cloudy,75,Mostly Cloudy
33480,77,Mostly Cloudy,79,Mostly Cloudy,78,Overcast,76,Overcast,76,Mostly Cloudy,78,Mostly Cloudy,78,Partly Cloudy,75,Mostly Cloudy
33481
33482
33483
33484,77,Overcast,79,Overcast,78,Overcast,75,Overcast,76,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,74,Partly Cloudy
33486,77,Overcast,79,Mostly Cloudy,78,Overcast,76,Mostly Cloudy,76,Mostly Cloudy,79,Partly Cloudy,78,Partly Cloudy,75,Partly Cloudy
33487,77,Overcast,79,Mostly Cloudy,78,Overcast,76,Mostly Cloudy,76,Mostly Cloudy,79,Partly Cloudy,78,Partly Cloudy,75,Partly Cloudy
33488,77,Overcast,79,Mostly Cloudy,78,Overcast,76,Mostly Cloudy,76,Mostly Cloudy,79,Partly Cloudy,78,Partly Cloudy,75,Partly Cloudy
33493,74,Mostly Cloudy,79,Overcast,78,Overcast,73,Overcast,73,Partly Cloudy,78,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33496,77,Overcast,79,Overcast,78,Overcast,75,Mostly Cloudy,76,Partly Cloudy,79,Partly Cloudy,78,Partly Cloudy,74,Partly Cloudy
33497
33498
33499
33503
33508,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Clear,71,Clear,80,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33509,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33510,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33511,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Clear,71,Clear,80,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33513,70,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,72,Partly Cloudy
33514,71,Mostly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Mostly Cloudy
33521,71,Mostly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33523,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
33524,72,Partly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33525
33526,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33527
33530,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,70,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33534,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33537,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Mostly Cloudy,69,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
33538,69,Mostly Cloudy,78,Mostly Cloudy,79,Mostly Cloudy,73,Overcast,68,Partly Cloudy,77,Partly Cloudy,78,Partly Cloudy,72,Partly Cloudy
33539,71,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33540,71,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33541,71,Mostly Cloudy,80,Mostly Cloudy,80,Mostly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33542,71,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33543,71,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33544,71,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy
33547,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,70,Clear,79,Clear,80,Partly Cloudy,75,Partly Cloudy
33548,72,Mostly Cloudy,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,70,Clear,79,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33549,72,Mostly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33550
33556,71,Mostly Cloudy,79,Partly Cloudy,81,Partly Cloudy,74,Partly Cloudy,69,Clear,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33558
33559,72,Mostly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33563,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33564,71,Partly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33565,72,Mostly Cloudy,80,Mostly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33566,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33567,71,Partly Cloudy,80,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy,70,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33568,72,Partly Cloudy,80,Partly Cloudy,82,Partly Cloudy,75,Clear,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33569,72,Partly Cloudy,80,Partly Cloudy,82,Partly Cloudy,75,Clear,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33570,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33571,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33572,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,81,Clear,82,Partly Cloudy,75,Partly Cloudy
33573,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33574,71,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,69,Clear,79,Partly Cloudy,80,Partly Cloudy,73,Partly Cloudy
33575,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33576,71,Mostly Cloudy,79,Mostly Cloudy,80,Partly Cloudy,73,Partly Cloudy,69,Clear,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33583,72,Mostly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33584,72,Mostly Cloudy,81,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33585,71,Mostly Cloudy,79,Mostly Cloudy,79,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Mostly Cloudy
33586,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33587,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33592,72,Mostly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33593
33594
33595
33597,71,Partly Cloudy,79,Mostly Cloudy,80,Mostly Cloudy,73,Mostly Cloudy,70,Partly Cloudy,78,Partly Cloudy,79,Partly Cloudy,73,Partly Cloudy
33598,72,Partly Cloudy,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Clear,81,Partly Cloudy,75,Partly Cloudy
33601
33602,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33603,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33604
33605,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33606,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy
33607,73,Partly Cloudy,81,Partly Cloudy,82,Clear,77,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy
33608
33609,73,Partly Cloudy,81,Partly Cloudy,82,Clear,77,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy
33610,73,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33611
33612,73,Partly Cloudy,80,Partly Cloudy,82,Partly Cloudy,77,Partly Cloudy,71,Clear,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33613,72,Mostly Cloudy,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33614
33615,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33616,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33617,72,Partly Cloudy,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33618,72,Partly Cloudy,80,Partly Cloudy,82,Clear,76,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33619,73,Partly Cloudy,81,Partly Cloudy,83,Clear,77,Clear,72,Clear,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33620,72,Partly Cloudy,80,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy,71,Clear,80,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33621,72,Partly Cloudy,81,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy,71,Clear,80,Partly Cloudy,82,Partly Cloudy,75,Partly Cloudy
33622,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33623,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33624,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33625,72,Partly Cloudy,80,Partly Cloudy,82,Clear,77,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33626,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Partly Cloudy,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33629,73,Partly Cloudy,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy,72,Clear,81,Partly Cloudy,82,Partly Cloudy,76,Partly Cloudy
33630,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33631,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33633
33634,73,Partly Cloudy,80,Partly Cloudy,82,Clear,77,Partly Cloudy,71,Clear,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33635,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,70,Clear,79,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33637
33647
33650,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33651
33655,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33660,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33661,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33662,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33663,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33664,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33672,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33673,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33674,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33675,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33677,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33679,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33680,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33681,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33682,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33684,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33685,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33686,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33687,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33688,73,Partly Cloudy,80,Partly Cloudy,82,Clear,77,Partly Cloudy,71,Clear,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33689,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33690
33694,74,Partly Cloudy,82,Partly Cloudy,83,Clear,77,Partly Cloudy,72,Clear,81,Partly Cloudy,83,Partly Cloudy,77,Partly Cloudy
33697
33701,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33702,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33703,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33704,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33705,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33706,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,72,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33707,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33708,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33709,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33710,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33711,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,76,Clear,71,Clear,77,Clear,79,Partly Cloudy,76,Partly Cloudy
33712,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33713,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33714,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33715,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33716,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,81,Partly Cloudy,76,Partly Cloudy
33729
33730
33731,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33732
33733
33734,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33736
33737
33738,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33740,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33741,71,Partly Cloudy,77,Partly Cloudy,79,Partly Cloudy,76,Clear,70,Clear,76,Clear,78,Partly Cloudy,76,Partly Cloudy
33742
33743,72,Partly Cloudy,79,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33744,73,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33747
33755,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33756,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33757
33758,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33759,71,Partly Cloudy,79,Partly Cloudy,80,Clear,76,Partly Cloudy,70,Clear,78,Clear,80,Partly Cloudy,74,Partly Cloudy
33760,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33761,71,Partly Cloudy,79,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,78,Partly Cloudy,80,Partly Cloudy,74,Partly Cloudy
33762,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,81,Partly Cloudy,75,Partly Cloudy
33763,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33764,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33765,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33766,71,Partly Cloudy,78,Partly Cloudy,80,Clear,76,Partly Cloudy,70,Clear,78,Clear,80,Partly Cloudy,75,Partly Cloudy
33767,71,Partly Cloudy,78,Partly Cloudy,80,Clear,76,Partly Cloudy,70,Clear,78,Clear,80,Partly Cloudy,75,Partly Cloudy
33769,71,Partly Cloudy,78,Partly Cloudy,80,Clear,75,Partly Cloudy,69,Clear,77,Clear,79,Partly Cloudy,74,Partly Cloudy
33770,71,Partly Cloudy,78,Partly Cloudy,80,Clear,76,Partly Cloudy,70,Clear,78,Clear,80,Partly Cloudy,75,Partly Cloudy
33771,71,Partly Cloudy,78,Partly Cloudy,81,Clear,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33772,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33773,71,Partly Cloudy,78,Partly Cloudy,80,Clear,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33774,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33775
33776,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,71,Clear,78,Clear,80,Partly Cloudy,76,Partly Cloudy
33777,72,Partly Cloudy,79,Partly Cloudy,81,Partly Cloudy,76,Clear,71,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33778,72,Partly Cloudy,79,Partly Cloudy,81,Clear,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33779,71,Partly Cloudy,78,Partly Cloudy,80,Clear,76,Partly Cloudy,70,Clear,78,Clear,80,Partly Cloudy,75,Partly Cloudy
33780,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
33781,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,76,Partly Cloudy
33782,72,Partly Cloudy,78,Partly Cloudy,80,Partly Cloudy,76,Clear,70,Clear,78,Partly Cloudy,80,Partly Cloudy,75,Partly Cloudy
